VBA Project,GUID,Friendly name
TOC,af01ccb0-034e-017b-2885-9301b5bda139,odsofilters-members-office
TOC,2c4eeced-e51f-fbf9-65e5-93c06f099d58,odsofilter-members-office
TOC,a627f77c-fd47-ef66-edbd-9b4c4fcd9920,workflowtasks-members-office
TOC,dc0ff9f2-6703-b835-26d8-9c5c2c0af763,newfile-members-office
TOC,acb82ad1-eef7-2b24-38f6-9dbc22228ee5,odsocolumns-members-office
TOC,068383c2-78f1-2299-2087-9eaa3409e6fe,languagesettings-members-office
TOC,5d4b35b5-ef65-7b5b-917e-a0cc282f901f,sharedworkspacefile-members-office
TOC,8e7fc57b-7abc-7a94-c1ab-a1283f890c27,contactcard-members-office
TOC,badd8f49-3f59-837f-ed20-a4a849910d4c,filedialogfilters-members-office
TOC,1b7613ff-e53d-2e6a-09a9-a5b427f3792f,customxmlschema-members-office
TOC,4a48841c-2f51-2fe4-360b-a5d0044dba80,themeeffectscheme-members-office
TOC,fa8d7312-77cc-77b7-14ca-a6aa7f63fa7b,sharedworkspacelink-members-office
TOC,97df3875-dd87-03b8-44f6-a8804d5ee1bd,metaproperty-members-office
TOC,b84777a9-ffea-f6e2-022e-aaeabfac49e0,customxmlvalidationerror-members-office
TOC,698d4d8e-6071-acd3-a39b-ab01fd878452,comaddin-members-office
TOC,49a04149-e038-a52a-6bf8-ad05f9630605,gradientstop-members-office
TOC,addb351f-b586-c4a1-e3d2-ad170e0ed750,smartartlayout-members-office
TOC,29154639-17b7-7999-a9e1-b16cf9b2ada6,smartartlayouts-members-office
TOC,34359a03-163f-40e5-88fe-ba7af0d73a14,ictpfactory-members-office
TOC,c06ef133-3b0d-d1b3-f488-bc46a49018d4,customxmlprefixmapping-members-office
TOC,29f8fdcc-669f-95db-3cc9-bfdd26fb9a7d,iblogpictureextensibility-members-office
TOC,a52ed620-d0eb-4111-495e-bfe6e768c8df,effectparameter-members-office
TOC,4b23508a-5296-645f-2649-c1f29b921ace,documentinspector-members-office
TOC,fe7a9f46-f5fa-8ab9-5fb6-c88d283e4663,pictureeffects-members-office
TOC,a2d2a5b6-ffa1-3cfe-c84b-ca2bf04b0e94,softedgeformat-members-office
TOC,2f780b91-4f87-6db0-cab6-cc3689487eb4,odsocolumn-members-office
TOC,e917b4b4-3df3-93a1-3cf8-ce65edc5f18e,tabstop2-members-office
TOC,69fe57fe-dabc-9379-283c-d0a51a775592,commandbarbutton-members-office
TOC,1ebf55b0-5b97-5c4e-5d7f-d119ba051bf4,smartartnodes-members-office
TOC,8f99b46b-ee6c-54eb-570a-d2b34c0a8b3d,signatureprovider-members-office
TOC,223c51c0-4564-d14a-a8bf-d315a6a50b32,commandbarcombobox-members-office
TOC,03c92ec4-11c8-8354-377f-d60ebdb5d2f3,imsocontactcard-members-office
TOC,abe810a3-ffe4-ee26-8df7-d68cfbf3bf1e,signatureset-members-office
TOC,2e4ad88b-25ba-02d1-b7ea-d850db076357,searchscopes-members-office
TOC,1054db23-fe1c-f81f-e44b-d8c2c82ca7fa,signature-members-office
TOC,f177d201-6ae4-fa4a-99d4-d9dd9bca3601,customxmlvalidationerrors-members-office
TOC,82843862-c4b8-db92-d9a7-da36908a0b5e,webpagefont-members-office
TOC,fbf957c8-40b8-2f75-fcc8-db0ed6e18438,customxmlnode-members-office
TOC,d2519ac4-a9a3-0480-c7c3-dbd98c514692,sharedworkspacemember-members-office
TOC,30bec290-276c-6a64-ca46-dc9dd145e3dd,signaturesetup-members-office
TOC,0b73a1ec-7d1e-1b94-6411-ddf0ec95d935,themecolorscheme-members-office
TOC,1cf21432-076c-e5fe-496c-e20048a0e62e,documentinspectors-members-office
TOC,c11db22d-b7bb-20a2-a455-e441cb8d5bc0,commandbars-members-office
TOC,c2ecfe17-b2bb-23ef-1c2b-e5b8b5ff4fe1,filetypes-members-office
TOC,ec3f2d9a-1b1a-ebb1-f003-e725dccc440d,iconverteruicallback-members-office
TOC,8472d586-87ed-2dd7-054b-e821f1738e3c,smartartnode-members-office
TOC,6323d5c3-b1ed-af53-25e6-e97b22554699,sharedworkspacetasks-members-office
TOC,52c19097-8afb-d35c-a9f7-eae81e91c05d,signatureinfo-members-office
TOC,8c91a433-b474-486a-4c03-eb9f7b44ecb0,font2-members-office
TOC,26daffff-b9ef-fd94-f5b7-ed3a09840cb6,textrange2-members-office
TOC,5b5589d1-f907-7357-f930-eede569d2021,sharedworkspacetask-members-office
TOC,49205dd9-e396-2c17-3b7c-f127d4de9607,msoenvelope-members-office
TOC,b0f86e38-ab1e-fc78-e543-f37705ebebf7,sharedworkspacefolders-members-office
TOC,90c91c91-96eb-91d1-90f8-f41d2a6d2dd7,tabstops2-members-office
TOC,6b6ec287-4d88-cc7d-7cfa-f641b1481bbe,pickerresults-members-office
TOC,8ec16deb-bb74-2871-d837-f706c7a58f2b,commandbarpopup-members-office
TOC,8d64bb41-6d02-056a-2a76-f86d6713e584,pickerfield-members-office
TOC,9121866b-1308-4024-faa6-fa9254f18dd6,smartartquickstyle-members-office
TOC,a27b8323-b25a-4e87-8453-00077053d74d,officedatasourceobject-methods-office
TOC,f1f7fb9a-1f06-4016-9c7a-001458923325,signatureprovider-methods-office
TOC,9ca10002-c907-449d-9471-00fd7ea6e953,commandbarbutton-properties-office
TOC,5618964a-f6ba-46ae-9316-02412764184b,customtaskpane-methods-office
TOC,0625b62d-b150-4128-9762-03273e02a02c,smartartnode-methods-office
TOC,9e50fa69-3c08-4f4d-8a06-04cfbd7e54e3,signature-properties-office
TOC,a7064992-1b3d-4add-b1d0-072e507751d1,filedialog-methods-office
TOC,d63b0039-8d38-4834-b9f3-08e3995e2c88,smartartquickstyle-properties-office
TOC,b8e0788c-d479-4651-b173-093aedff58ec,textframe2-methods-office
TOC,6dfaebb1-521f-4e11-8477-0ac90b0457f9,tabstops2-methods-office
TOC,41424c43-73a5-4423-88f2-0d7f7e0e9b98,odsocolumns-methods-office
